customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,Cluster,PC1,PC2
9600-NAXZN,Male,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528.0,Yes,25-48,0,1.4025433811995138,1.2741737369571442
8822-KNBHV,Female,No,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),83.45,3887.85,No,25-48,0,1.1237669810114295,-0.23941057027970772
8404-FYDIB,Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,No,25-48,1,0.21751155128634053,1.0680271659999196
2791-SFVEW,Female,No,No,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.15,238.15,No,0-12,2,-2.0609754409088645,-0.5771606155776289
6457-USBER,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,80.8,Yes,0-12,1,-1.0597603000030276,1.7786991820588747
6762-NSODU,Female,No,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.4,958.15,No,25-48,2,-0.6990076901873032,-2.0710453191448974
4662-EKDPQ,Male,No,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.05,118.3,Yes,0-12,3,-1.5011603331239187,0.5039640432483883
9248-OJYKK,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,0-12,1,-1.0966084393567523,1.780691989676491
9888-ZCUMM,Male,No,Yes,Yes,64,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,3845.45,No,61-72,0,1.2852144888610941,-1.3820007214124732
3398-FSHON,Female,Yes,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,1094.5,Yes,0-12,1,-0.3446797847411484,1.8363117378729605
3319-DWOEP,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,0-12,1,-0.43607005151267697,1.9272146263046983
1074-WVEVG,Female,No,Yes,No,59,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.35,1267.0,No,49-60,2,-0.5467119272451259,-2.041025487189309
9979-RGMZT,Female,No,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,94.05,633.45,No,0-12,1,-0.48345510918711637,1.2236812358148257
6437-UDQJM,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,6129.65,No,61-72,0,2.4745880894118195,-0.9109194047201029
1226-IENZN,Male,Yes,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1218.25,No,13-24,1,-0.4195541283652832,1.5148540679593974
2108-GLPQB,Male,No,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.55,1405.3,No,25-48,3,-0.6374829255967429,-0.21122403406368748
9259-PACGQ,Female,No,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.65,2274.9,Yes,25-48,3,-0.14616327715318678,0.03561530806079538
4415-IJZTP,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,0-12,1,-1.1598406141081143,1.6565194825630267
1465-VINDH,Female,No,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Yes,0-12,1,-0.07020086690022999,1.4408219750441391
5474-LAMUQ,Male,No,Yes,No,24,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,533.9,No,13-24,2,-1.512914416367714,-1.3757217159926602
3468-DRVQJ,Female,No,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,70.3,676.15,No,0-12,3,-0.7827658101807269,0.1685254084930338
1122-YJBCS,Male,No,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),53.65,3804.4,No,61-72,0,1.2046594737395453,-1.327072946109482
4990-ALDGW,Male,No,No,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.75,1118.8,No,49-60,2,-0.6835514322288253,-2.0109059251267265
4816-OKWNX,Male,No,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.4,5236.4,No,49-60,0,2.1598630557999408,0.23950058382720926
3315-IKYZQ,Male,No,Yes,Yes,28,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,50.8,1386.8,No,25-48,3,-0.6001655517510432,-0.8783928267333971
2810-FTLEM,Female,No,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,762.25,Yes,13-24,3,-1.196281733376804,0.46742545213007536
4747-LCAQL,Male,No,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.0,1902.0,No,25-48,3,-0.33571929671522927,0.5144902008530461
3411-WLRSQ,Female,Yes,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,No,0-12,1,-0.8655397630440924,1.2854553274597227
0898-XCGTF,Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.5,5673.7,No,61-72,0,2.3916287049433613,0.023799024445639277
8006-PYCSW,Female,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.1,39.8,No,0-12,2,-2.42692586425952,-0.46070880143437265
8249-THVEC,Male,No,Yes,Yes,51,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.4,997.75,No,49-60,2,-0.7894493219004092,-2.0381885839853284
8722-PRFDV,Female,No,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),77.55,5574.35,No,61-72,0,2.1179909352010386,-1.4014837265089086
2164-SOQXL,Female,No,Yes,Yes,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,406.05,No,13-24,2,-1.8023310482744288,-1.06231347920094
4020-KIUDI,Male,No,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.85,138.85,No,0-12,2,-2.027856371892307,-0.7851616160973416
5850-BDWCY,Female,No,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,123.65,No,0-12,2,-2.3153692097045626,-0.5353581401382876
2038-YSEZE,Female,No,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.45,1801.1,No,25-48,3,-0.5241434190163078,0.04234605297681435
0827-ITJPH,Male,No,No,No,36,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),18.55,689.0,No,25-48,2,-1.070102390004921,-1.4616838995827999
8799-OXZMD,Female,No,No,No,28,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.75,790.7,No,25-48,3,-1.3465098144648049,-0.4664220479564406
1925-TIBLE,Female,No,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,0-12,1,-0.588588159569934,1.6424043307710743
1705-GUHPV,Female,No,No,No,63,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.2,1618.2,No,61-72,2,-0.3614419535256203,-2.069305477229539
4779-ZGICK,Male,No,Yes,Yes,48,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,23.55,1173.35,No,25-48,2,-0.6866602639856072,-2.047323934867711
0048-PIHNL,Female,No,Yes,No,49,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.45,900.9,No,49-60,2,-0.704974643837474,-1.8251347367946742
0818-OCPZO,Male,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes,25-48,1,0.11114380394805377,1.3377155944207673
3967-KXAPS,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,No,61-72,0,2.666395297708628,-1.0310632086638125
1447-GIQMR,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,0-12,1,-1.1315235790120732,1.4312342073302784
3704-IEAXF,Female,No,Yes,Yes,72,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.65,3784.0,No,61-72,0,1.2718099583991611,-1.8338240923463012
6810-VCAEX,Female,No,No,No,47,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.65,1798.65,No,25-48,3,-0.22611795808646507,-1.1891477621171047
0674-EYYZV,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.65,54.65,No,0-12,3,-1.647186822405736,0.8531088124388969
4480-MBMLB,Female,No,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.8,3886.45,No,25-48,0,1.3712841202333643,0.8207840277128505
1395-OFUWC,Male,No,Yes,Yes,43,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.3,1224.05,No,25-48,3,-0.6864793778952532,-1.1847373211666181
0822-QGCXA,Female,Yes,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.85,2310.2,No,25-48,3,0.07483007863776282,0.6626223416984683
0872-NXJYS,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,723.4,Yes,0-12,1,-0.7280263831012875,1.5878708035641649
2832-KJCRD,Female,No,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3988.5,No,25-48,1,1.1800296778705892,1.4258482739165865
3588-WSTTJ,Female,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3554.6,No,25-48,1,0.9554431828270566,1.4907506158773047
4075-WKNIU,Female,No,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,73.35,0.0,No,0-12,3,-1.184615772555845,-0.022242369887619157
5090-EMGTC,Female,No,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.05,6034.85,No,49-60,0,2.3996275826322533,-0.03883540886556708
2346-CZYIL,Male,No,No,No,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.35,531.6,No,25-48,2,-1.3479252020708825,-1.4317058577847648
3798-EPWRR,Female,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.95,85.1,No,0-12,3,-1.818900911375169,0.5358040976230481
6258-NGCNG,Male,No,No,No,7,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.5,173.0,No,0-12,2,-2.2285135044276068,-0.49121332700944764
4186-ZBUEW,Female,No,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.7,2511.95,No,25-48,3,0.12868957303119077,-0.23931911249827673
5274-XHAKY,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,No,25-48,0,1.2647142947748877,0.6388851139361696
1442-BQPVU,Female,No,No,No,13,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,29.15,357.15,No,13-24,3,-1.768226945673514,-0.04978662942120918
3978-YNKDD,Male,No,No,Yes,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.85,467.5,No,13-24,2,-1.5113290542243323,-1.4064822671113149
4940-KHCWD,Female,No,Yes,No,60,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),37.7,2288.7,No,49-60,2,0.3320454325488563,-1.7397020586360137
9412-ARGBX,Female,No,No,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.5,4627.85,Yes,25-48,0,1.607820204417344,0.10331307624476296
1389-CXMLU,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,Yes,0-12,1,-0.8335979087537043,1.8447160116951198
9589-ABEPT,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.45,6460.55,No,61-72,0,2.6157049979229625,-0.38400189897122033
9388-ZEYVT,Male,No,No,No,43,No,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,44.15,1931.3,No,25-48,3,-0.26123133463200565,-0.7308089095529748
0305-SQECB,Female,No,No,Yes,11,No,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,36.05,402.6,No,0-12,3,-1.517645350323495,-0.5237149835025997
7605-SNLQG,Female,No,Yes,No,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,No,25-48,3,0.006559678058807153,-0.5318602143699105
4670-TABXH,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.75,7758.9,No,61-72,0,3.4650243171814856,-0.12652122892691847
5561-NWEVX,Female,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.2,172.85,Yes,0-12,1,-0.9590979629041978,1.5148689121347616
0064-SUDOG,Female,No,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.3,224.5,No,0-12,2,-1.6226131073415861,-1.3975892777893495
8561-NMTBD,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),112.35,7388.45,No,61-72,0,3.260252983940876,0.03290420262011015
5161-XEUVX,Male,No,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.3,3460.95,No,25-48,0,1.0539065093210958,0.1537828281314653
8292-FRFZQ,Female,No,No,No,39,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),41.15,1700.9,No,25-48,3,-0.40026929912016873,-1.004441588578291
8591-NXRCV,Female,No,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,No,25-48,3,0.43059905969781903,0.11768613792298324
7895-VONWT,Female,No,No,No,25,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.25,1293.8,No,25-48,3,-0.8836809748724618,0.24854113142532389
4526-RMTLL,Male,No,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),76.15,645.8,No,0-12,3,-0.5663900802857721,0.055634809814153946
6253-GNHWH,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,71.1,5224.95,No,61-72,0,1.7654226605109988,-1.5306241633985884
4566-NECEV,Male,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.55,500.1,No,0-12,1,-0.6782739593811011,1.822125549150612
8080-POTJR,Female,No,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),79.3,2427.1,No,25-48,3,0.2645672463403137,0.055148755815010414
6906-MPARY,Male,No,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),89.6,3488.15,No,25-48,0,1.1076662143626066,0.4581945499239456
3662-FXJFO,Female,No,No,No,54,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.5,1035.7,No,49-60,2,-0.7084671980346117,-1.7813167597594373
8107-RZLNV,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.3,7565.35,No,61-72,0,3.36077109322219,-0.18371838586843614
0516-OOHAR,Male,No,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.35,2799.0,No,25-48,1,0.8940135696591667,0.48071515667609854
2027-CWDNU,Male,No,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.6,1601.5,No,13-24,1,-0.06209506896301949,1.257350701400599
2737-WFVYW,Female,No,No,No,2,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,0-12,3,-1.7636833422249083,0.6511181329072433
9912-OMZDS,Female,No,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.15,6256.2,No,49-60,0,2.6217015579227354,0.39326769066505685
3733-ZEECP,Male,No,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,1232.9,No,13-24,3,-0.7876862134890327,0.10499728241024972
7878-RTCZG,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,19.9,No,0-12,2,-2.457253012858989,-0.4454751822081895
2452-MRMZF,Female,Yes,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.7,1937.4,No,61-72,2,0.313490969288812,-2.061215288816331
2272-QAGFO,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,13-24,1,-0.566145089286507,1.4689770911145108
7103-IPXPJ,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.4,5059.75,No,49-60,0,1.9030933180544805,0.4211924376423395
4342-HFXWS,Female,No,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),69.7,3023.65,No,25-48,0,0.7397667241265435,-0.9104888991060197
3545-CNWRG,Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,No,49-60,0,1.7184512740421227,0.8371395112827295
1785-BPHTP,Male,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.45,2289.9,No,25-48,1,0.2758082540991978,0.8730494168279154
4989-LIXVT,Male,Yes,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,6503.2,No,61-72,0,2.4374894497311796,0.7341634368487745
7315-WYOAW,Male,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,No,13-24,1,-0.21433182102412518,1.732344838146703
1173-XZPYF,Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,No,0-12,1,-0.46021876589493854,1.7306620424146155
9850-OWRHQ,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,0-12,1,-0.9117464589552247,1.1853409523828375
3768-NLUBH,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes,49-60,0,2.1090962390990526,0.7529304549600185
8676-TRMJS,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,Yes,0-12,1,-1.2386168807215963,1.1347445137208636
2509-TFPJU,Male,No,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.75,1864.2,No,61-72,2,0.19471552480933713,-2.3209706425283363
9530-GRMJG,Male,No,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,No,61-72,0,2.322431907239828,-0.7902480192456113
6898-RBTLU,Female,No,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.3,3902.45,No,49-60,0,1.208800338481262,-0.907801556509659
5481-NTDOH,Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.05,7142.5,No,61-72,0,3.1216522103945614,0.15800127891414176
2068-WWXQZ,Male,No,No,No,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.05,902.0,No,25-48,2,-0.8347429496869115,-1.7961974890150885
7359-SSBJK,Female,Yes,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481.0,Yes,61-72,0,1.5150112163833531,-0.8644813533573411
2061-VVFST,Female,No,Yes,No,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No,25-48,2,-1.1933456690341415,-1.2468946776035617
0685-MLYYM,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes,0-12,1,-1.2092779993041314,1.4727912916309926
0749-IRGQE,Female,Yes,Yes,No,13,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,No,13-24,3,-1.3232302492024968,0.22387816032086602
2380-DAMQP,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,No,61-72,0,3.590335442228635,0.08573736087730369
2256-YLYLP,Male,No,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,4953.25,No,61-72,0,1.87957343304908,-1.2368752273512207
1272-ILHFG,Male,No,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,332.65,No,13-24,2,-1.7507583410800995,-1.3465303008903553
0164-XAIRP,Female,No,No,No,24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.55,470.2,No,13-24,2,-1.3723355797604322,-1.2090499298923343
5666-CYCYZ,Female,No,No,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.55,2259.35,No,13-24,1,0.17815646028692772,1.460485282005823
4011-ARPHK,Male,No,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.35,1411.35,No,25-48,3,-0.9421945588207544,-0.24167908576752786
8182-PNAGI,Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Yes,0-12,3,-1.3368922730224357,0.0758257588931551
6365-HITVU,Female,No,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),87.25,6328.7,No,61-72,0,2.477891329147651,-1.2343272426928071
7558-IMLMT,Male,No,Yes,Yes,67,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.8,1411.9,No,61-72,2,-0.1841853584566011,-2.283614929606265
9488-FYQAU,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.25,6841.4,No,61-72,0,3.011384126684447,0.06097472354005787
3590-TCXTB,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,20.35,No,0-12,2,-2.45010441899434,-0.436748060815629
6994-KERXL,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.9,238.5,No,0-12,3,-1.5117463491827272,0.8165373433025934
7957-RYHQD,Female,Yes,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Yes,25-48,1,0.7206701979937622,0.7210249719999182
2180-DXNEG,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,Yes,0-12,1,-0.31252543129850374,1.842151034850256
1960-UOTYM,Male,No,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,79.2,4016.3,No,49-60,0,1.2455315471099937,-0.6725376990321122
2740-JFBOK,Male,No,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.0,226.55,No,0-12,2,-1.9736001560570828,-0.0481019004524291
6500-JVEGC,Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),101.35,7110.75,No,61-72,0,2.836071312899983,-0.1072646739920996
5515-AKOAJ,Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,Yes,49-60,0,1.8733188721412612,1.0190920936276722
8976-OQHGT,Female,No,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,Yes,0-12,3,-1.537057516132436,0.08142123011673283
5245-VDBUR,Female,No,Yes,No,52,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.45,1958.95,No,49-60,3,-0.1808606489460039,-1.5032554955838122
6230-BSUXY,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,0-12,1,-0.9607851559284201,1.9465072961351415
8469-SNFFH,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),79.4,5528.9,No,61-72,0,2.0409517888084725,-1.0661367202907794
2144-ESWKO,Male,No,No,No,43,No,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),35.2,1463.7,No,25-48,3,-0.40790539742817444,-1.0154827294297941
1241-FPMOF,Male,No,No,No,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,1025.05,No,49-60,2,-0.8351589120269513,-1.9368418634169695
